 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,-1.110865,4.908949,8.668338,0.006084,0.008228,0.018493
0,-1.074699,4.941958,8.601891,0.032914,0.018138,0.024797
0,-1.125636,4.948699,8.495025,0.057822,0.019706,0.034248
0,-1.11463,4.861741,8.4409,0.063903,0.003024,0.041021
0,-1.050423,4.797015,8.362424,0.047918,-0.004913,0.043621
0,-1.047245,4.820427,8.316664,0.020776,-0.009195,0.0414
0,-1.065001,4.803315,8.37766,0.0012,-0.014013,0.028907
0,-1.014338,4.770678,8.372292,-0.007631,-0.009347,0.005829
0,-0.981745,4.725389,8.370787,-0.013004,0.014784,-0.014365
0,-1.012417,4.73601,8.403335,-0.022626,0.033024,-0.02134
0,-1.032849,4.736183,8.449154,-0.022782,0.022183,-0.013996
0,-1.071915,4.756064,8.46926,-0.027785,-0.001052,0.008183
0,-1.054988,4.726247,8.554959,-0.029697,-0.008304,0.025458
0,-1.063083,4.714052,8.587534,-0.029236,-0.00732,0.029671
0,-1.053093,4.768824,8.597231,-0.027752,4.7e-05,0.022329
0,-1.043373,4.808499,8.565966,-0.041299,0.012913,0.015561
0,-1.00462,4.851146,8.571623,-0.043684,0.02478,0.012862
0,-0.948477,4.858188,8.534498,-0.027045,0.024434,0.022934
0,-0.975925,4.854679,8.525931,-0.012299,0.028011,0.018272
0,-1.025625,4.871655,8.490879,-0.015919,0.038202,0.012743
0,-1.028761,4.835326,8.494306,-0.033516,0.045252,-0.011078
0,-1.08928,4.840626,8.518893,-0.065553,0.060581,-0.049329
0,-1.12459,4.780112,8.47515,-0.12234,0.088877,-0.08658
0,-1.142552,4.712884,8.416622,-0.181096,0.116152,-0.089499
0,-1.186759,4.772469,8.480861,-0.217411,0.143476,-0.081824
0,-1.136881,4.759976,8.619348,-0.206174,0.146289,-0.064147
0,-1.065571,4.701278,8.672107,-0.148535,0.12839,-0.045228
0,-1.106398,4.687369,8.66713,-0.066782,0.103191,-0.039236
0,-1.149214,4.693133,8.672587,-0.008368,0.066675,-0.018007
0,-1.1279,4.695339,8.681488,0.018357,0.014942,0.016664
0,-1.086892,4.677214,8.661063,0.047328,-0.03217,0.05087
0,-1.093804,4.672719,8.661452,0.071844,-0.05954,0.065263
0,-1.072862,4.692567,8.626825,0.096277,-0.053646,0.06918
0,-1.019053,4.655962,8.547354,0.103663,-0.030931,0.048243
0,-0.976094,4.664979,8.479433,0.103876,-0.013159,0.029059
0,-0.940559,4.704049,8.382696,0.080074,-0.023388,0.004978
0,-0.910636,4.751867,8.301802,0.049463,-0.045631,-0.010921
0,-0.881509,4.771505,8.351088,0.030199,-0.069352,-0.023959
0,-0.937397,4.707432,8.407486,0.021549,-0.073204,-0.041712
0,-1.007846,4.720262,8.446521,0.023797,-0.05909,-0.054918
0,-1.089773,4.709222,8.474687,0.023587,-0.043795,-0.067847
0,-1.156793,4.694773,8.458479,0.008723,-0.032751,-0.073063
0,-1.188302,4.753198,8.52998,-0.019556,-0.030675,-0.080376
0,-1.232347,4.769098,8.523709,-0.038271,-0.031028,-0.080867
0,-1.211679,4.807867,8.66006,-0.03709,-0.040869,-0.067647
0,-1.190751,4.818526,8.685698,-0.005476,-0.04298,-0.044774
0,-1.141108,4.80186,8.720802,0.040421,-0.040556,-0.024071
0,-1.140961,4.875758,8.71306,0.082773,-0.038416,-0.010254
0,-1.098018,4.88891,8.560423,0.106865,-0.034859,-0.00014
0,-1.085156,4.826304,8.459836,0.109836,-0.017355,-0.015458
0,-1.050377,4.802448,8.28213,0.077142,0.009128,-0.045415
0,-1.078606,4.742455,8.189273,0.019598,0.047335,-0.088554
0,-1.113306,4.738718,8.207409,-0.066244,0.080286,-0.144187
0,-1.164295,4.785275,8.283016,-0.150346,0.118606,-0.193423
0,-1.187636,4.780103,8.360095,-0.202958,0.145589,-0.222876
0,-1.109288,4.676656,8.456778,-0.206738,0.154782,-0.211984
0,-1.167865,4.644296,8.513513,-0.16309,0.135156,-0.171343
0,-1.218558,4.604774,8.525624,-0.085914,0.08772,-0.13054
0,-1.30897,4.674319,8.562864,-0.015696,0.012437,-0.076198
0,-1.412965,4.644112,8.567893,0.005175,-0.050287,-0.029318
0,-1.535465,4.593614,8.606897,0.007877,-0.079298,0.000889
0,-1.467009,4.622865,8.638221,0.00727,-0.066757,0.014572
0,-1.39229,4.627141,8.613154,0.015695,-0.028045,0.022915
0,-1.343747,4.735702,8.625117,0.031855,-0.001942,0.034394
0,-1.282614,4.823231,8.607111,0.060407,-0.008436,0.051666
0,-1.210931,4.867996,8.575638,0.081266,-0.024924,0.061824
0,-1.126359,4.924944,8.512467,0.102126,-0.038718,0.071286
0,-1.117583,4.937215,8.506514,0.110466,-0.046585,0.066262
0,-1.128949,4.955173,8.433018,0.107136,-0.043118,0.046987
0,-1.120143,5.001734,8.452393,0.087185,-0.034908,0.02358
0,-1.150655,4.98419,8.42757,0.070421,-0.025328,0.005182
0,-1.14082,4.856331,8.433303,0.060749,-0.014288,-0.006887
0,-1.223267,4.848392,8.458867,0.058434,-0.015599,-0.010186
0,-1.230054,4.810677,8.488923,0.051192,-0.026132,-0.002587
0,-1.213808,4.792633,8.457912,0.059091,-0.038129,0.013488
0,-1.224166,4.718187,8.435939,0.069524,-0.038529,0.028695
0,-1.244432,4.723928,8.422742,0.072409,-0.033355,0.031154
0,-1.239216,4.731886,8.419043,0.068579,-0.026851,0.03813
0,-1.197933,4.75093,8.394524,0.058196,-0.023358,0.039373
0,-1.111959,4.785063,8.403684,0.045954,-0.0186,0.026675
0,-1.092614,4.786892,8.356796,0.032382,-0.012238,0.007312
0,-1.01861,4.812906,8.313109,0.017152,-0.014702,-0.010172
0,-0.97212,4.849409,8.302066,0.001689,-0.02555,-0.01677
0,-1.013038,4.849061,8.337918,-0.011159,-0.023581,-0.014526
0,-1.032505,4.847704,8.356657,-0.014264,-0.028296,-0.015713
0,-1.079771,4.858093,8.407332,-0.018847,-0.020893,-0.022213
0,-1.130889,4.812413,8.4775,-0.02555,-0.009919,-0.034742
0,-1.17298,4.864435,8.495326,-0.030477,0.001231,-0.043829
0,-1.217599,4.930136,8.554648,-0.036044,0.00035,-0.04548
0,-1.178429,4.921012,8.606323,-0.0278,-0.004662,-0.029769
0,-1.160192,4.863511,8.60893,-0.004366,-0.009483,-0.020424
0,-1.188628,4.910106,8.637797,0.022651,-0.021979,-0.001986
0,-1.194691,4.909427,8.581696,0.049425,-0.02868,0.016206
0,-1.169912,4.846753,8.53857,0.077632,-0.025291,0.026352
0,-1.19656,4.786765,8.39013,0.095324,-0.008971,0.02501
0,-1.161725,4.792017,8.294825,0.096406,0.00405,0.021778
0,-1.131563,4.755157,8.260673,0.07274,0.005834,0.021831
0,-1.154053,4.814028,8.228503,0.03708,-0.006825,0.013172
0,-1.130177,4.797164,8.253588,0.00597,-0.019658,0.016183
0,-1.107913,4.722414,8.299794,-0.014569,-0.020382,0.012233
0,-1.081016,4.806774,8.373556,-0.030349,-0.006776,0.000145
0,-1.108704,4.815259,8.407428,-0.040297,0.002739,-0.017424
0,-1.077832,4.851067,8.47095,-0.047907,0.013598,-0.031684
0,-1.061382,4.859695,8.49729,-0.051796,0.010844,-0.032235
0,-1.073468,4.913739,8.553104,-0.056888,0.000254,-0.026699
0,-1.122499,4.900863,8.649655,-0.047652,-0.015579,-0.02775
0,-1.109396,4.853738,8.667491,-0.016416,-0.014855,-0.017281
0,-1.128952,4.839154,8.644151,0.01568,-0.00522,-0.014751
0,-1.175846,4.844902,8.565545,0.045868,0.006733,-0.012078
0,-1.204065,4.797363,8.487286,0.055232,0.007542,-0.004787
0,-1.207082,4.785757,8.416006,0.044345,-0.006985,0.008481
0,-1.197302,4.763187,8.358804,0.027725,-0.014573,0.022167
0,-1.189932,4.698574,8.36311,0.016917,-0.020903,0.028869
0,-1.164976,4.681069,8.388716,0.008814,-0.008091,0.031148
0,-1.141469,4.681524,8.370984,-0.00505,-0.002938,0.027848
0,-1.152643,4.723941,8.355955,-0.01924,0.000615,0.023448
0,-1.111601,4.750215,8.404459,-0.033513,-0.004017,0.025623
0,-1.087265,4.797087,8.454626,-0.039977,-0.004993,0.022257
0,-1.0358,4.831526,8.473109,-0.035298,-0.001517,0.02145
0,-1.011616,4.794774,8.459823,-0.024599,0.004626,0.019075
0,-1.005058,4.84584,8.553726,-0.013758,0.002935,0.014619
0,-0.997555,4.921707,8.518418,-0.007336,-0.009879,0.004568
0,-0.973504,4.88744,8.503681,0.000281,-0.012185,-0.01232
0,-1.044319,4.849286,8.505347,0.000199,-0.015287,-0.028732
0,-1.134637,4.866191,8.505561,-0.002005,-0.018298,-0.043013
0,-1.104828,4.800516,8.520511,0.001595,-0.025956,-0.033898
0,-1.112506,4.776715,8.510138,0.01045,-0.033517,-0.031645
0,-1.164393,4.812074,8.403083,0.024671,-0.019004,-0.02941
0,-1.155988,4.753988,8.349086,0.0233,0.009737,-0.026394
0,-1.142667,4.752622,8.30314,0.006732,0.019161,-0.028911
0,-1.194377,4.852622,8.33094,-0.022932,0.012901,-0.025771
0,-1.17378,4.81006,8.402931,-0.048293,-0.00502,-0.016482
0,-1.167273,4.837574,8.543041,-0.06228,-0.017304,-0.020688
0,-1.179502,4.924431,8.597034,-0.059199,-0.005606,-0.035801
0,-1.112802,4.882686,8.66118,-0.029601,0.011359,-0.041921
0,-1.143956,4.892742,8.693646,0.002852,0.0146,-0.036089
0,-1.141887,4.921519,8.590378,0.044368,0.010883,-0.015196
0,-1.204136,4.829606,8.53533,0.07626,0.010531,0.012991
0,-1.165014,4.821332,8.426643,0.082068,0.010187,0.020826
0,-1.195815,4.843979,8.341641,0.067667,0.010699,0.025844
0,-1.144777,4.804219,8.291294,0.043897,0.010396,0.023575
0,-1.090657,4.778521,8.31091,0.014808,0.004207,0.012502
0,-1.074287,4.846039,8.287546,-0.009098,0.011467,-0.009181
0,-1.056431,4.839509,8.355587,-0.021843,0.017055,-0.019401
0,-1.04944,4.822486,8.454883,-0.024687,0.010026,-0.028466
0,-1.086752,4.863424,8.457851,-0.014227,0.016639,-0.029604
0,-1.154737,4.792442,8.489482,-0.005074,0.019517,-0.035892
0,-1.167382,4.8372,8.500824,-0.002487,0.018553,-0.040479
0,-1.168495,4.876934,8.440238,-0.005623,0.021846,-0.043897
0,-1.179313,4.79912,8.476187,-0.000949,0.021856,-0.036551
