 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,-1.344014,1.620564,9.687307,0.036455,0.026715,0.003366
0,-1.296343,1.671708,9.629397,0.03866,0.032313,-0.005672
0,-1.293172,1.685823,9.556053,0.03432,0.047325,-0.019204
0,-1.298987,1.634356,9.483594,0.022702,0.053116,-0.035013
0,-1.333247,1.657244,9.508682,0.012658,0.047423,-0.034927
0,-1.358969,1.630232,9.480402,0.010135,0.039194,-0.040695
0,-1.376048,1.597631,9.494584,0.02485,0.035211,-0.039748
0,-1.404718,1.603092,9.480374,0.034951,0.027058,-0.038583
0,-1.416123,1.553947,9.45522,0.036697,0.012284,-0.033608
0,-1.430501,1.577994,9.540573,0.031571,0.002485,-0.029728
0,-1.431784,1.581084,9.539869,0.029678,0.008625,-0.033105
0,-1.407904,1.558357,9.60226,0.029266,0.019059,-0.032389
0,-1.448876,1.552927,9.55334,0.028178,0.021661,-0.026301
0,-1.424098,1.593619,9.507669,0.030029,0.027462,-0.013595
0,-1.451816,1.611504,9.468445,0.036974,0.013166,-0.000562
0,-1.410941,1.664715,9.457697,0.042553,0.004215,0.00532
0,-1.43295,1.708091,9.475234,0.042364,-0.0015,-0.0051
0,-1.375208,1.705264,9.453879,0.0298,-0.001749,-0.019695
0,-1.360827,1.706386,9.513513,0.005244,-0.00143,-0.029957
0,-1.397588,1.717114,9.611665,-0.013814,-0.001618,-0.037154
0,-1.420867,1.694976,9.648861,-0.002488,0.007198,-0.032887
0,-1.432929,1.708931,9.67029,0.02088,0.008025,-0.031592
0,-1.438699,1.699105,9.587775,0.038235,0.008266,-0.019019
0,-1.409989,1.718251,9.592228,0.044042,0.006788,-0.020931
0,-1.434511,1.71316,9.603296,0.03031,0.005756,-0.033924
0,-1.46162,1.729224,9.564353,0.019156,0.011808,-0.047356
0,-1.478334,1.660441,9.547594,0.014308,0.019252,-0.046697
0,-1.433172,1.672174,9.458584,0.016331,0.031679,-0.032704
