 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,0.435096,3.575303,8.932754,0.030803,-0.043052,0.074364
0,0.464278,3.51794,8.962487,0.006112,0.009212,0.101612
0,0.411392,3.470299,9.160456,0.011377,0.032268,0.101924
0,0.429965,3.46098,9.18635,0.039791,0.015998,0.104002
0,0.441044,3.495579,9.234203,0.060409,0.022841,0.107859
0,0.485586,3.441597,9.305816,0.070072,0.028126,0.10841
0,0.505921,3.446307,9.416354,0.094775,0.026101,0.107358
0,0.552829,3.468147,9.375042,0.10772,0.005088,0.105816
0,0.661997,3.42367,9.293612,0.130825,0.003601,0.100587
0,0.688956,3.45399,9.320682,0.162775,0.027017,0.093079
0,0.710546,3.533328,9.158458,0.163924,0.004734,0.086197
0,0.70211,3.580865,9.158118,0.129501,0.019411,0.081573
0,0.657124,3.516567,9.161524,0.108987,0.052205,0.074689
0,0.564222,3.497422,9.284889,0.116425,0.017344,0.088928
0,0.679624,3.481151,9.253929,0.116277,0.023946,0.089667
0,0.732444,3.409535,9.291163,0.146978,0.067031,0.073594
0,0.648056,3.441284,9.33751,0.200959,0.080242,0.058357
0,0.559485,3.527348,9.23622,0.226787,0.073484,0.045478
0,0.52565,3.655629,9.075391,0.236155,0.077358,0.044981
0,0.443602,3.709713,9.107599,0.224009,0.11082,0.056319
0,0.348768,3.72203,9.144613,0.224644,0.083782,0.07864
0,0.421137,3.723178,9.065818,0.212954,0.049046,0.092975
0,0.533373,3.773668,8.971981,0.208708,0.040179,0.090415
0,0.532406,3.790614,8.919266,0.198137,0.036691,0.079594
0,0.560318,3.775287,8.905228,0.213313,0.047821,0.071254
0,0.494033,3.733906,8.948618,0.21833,0.059331,0.05574
0,0.463491,3.693031,9.079628,0.22728,0.082639,0.048522
0,0.456319,3.812522,9.338632,0.256945,0.102329,0.045981
0,0.378551,3.924845,9.096067,0.254925,0.104972,0.067851
0,0.404333,3.998598,9.09519,0.245432,0.1287,0.096879
0,0.494055,4.009436,9.005583,0.248688,0.148646,0.110726
0,0.466223,3.981369,9.010665,0.262856,0.104212,0.106899
0,0.512167,3.951755,8.838408,0.27309,0.0387,0.091711
