 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,1.370639,3.07773,-9.138201,0.026021,-0.025069,0.026772
0,1.380689,3.039416,-9.200333,0.038649,-0.03845,0.035676
0,1.378264,2.981465,-9.305405,0.043459,-0.0381,0.031424
0,1.423814,2.944719,-9.343213,0.042548,-0.028578,0.029073
0,1.422443,2.946009,-9.392369,0.027376,-0.014168,0.016098
0,1.496105,2.907372,-9.389186,0.01187,-0.008209,0.011001
0,1.466472,2.953284,-9.384081,0.002152,-0.00707,-0.005016
0,1.463233,3.001295,-9.386387,-0.004809,-0.003665,-0.008643
0,1.445664,3.003177,-9.346012,-0.00723,-0.000701,-0.00477
0,1.446198,3.003944,-9.345683,-0.004374,0.013014,-0.005086
0,1.446198,3.003944,-9.345683,-0.004374,0.013014,-0.005086
0,1.425866,3.022346,-9.198537,-0.001207,0.016479,-0.010325
0,1.393721,3.091312,-9.133923,0.01191,0.008968,-0.005769
0,1.386677,3.104019,-9.156926,0.021031,-0.008034,0.00409
0,1.394928,3.044685,-9.180937,0.025008,-0.023778,0.012991
0,1.35123,3.011295,-9.274687,0.023847,-0.041574,0.00804
0,1.29634,2.970431,-9.3534,0.021809,-0.042743,-0.002953
0,1.325658,3.025074,-9.379763,0.009984,-0.030429,-0.008238
0,1.318102,3.055795,-9.392639,-0.00059,-0.012331,-0.007997
0,1.331401,3.097459,-9.387573,-0.010173,-0.002402,-0.005018
0,1.354873,3.07696,-9.357689,-0.003197,-0.002259,-0.003239
0,1.38079,3.072257,-9.318021,0.001897,-0.004321,0.004894
0,1.35814,3.104024,-9.290434,0.003206,-0.017661,0.014685
0,1.37521,2.990508,-9.336539,-0.002479,-0.034695,0.024542
0,1.373953,2.885047,-9.389756,-0.019498,-0.045153,0.024043
0,1.395874,2.824411,-9.405168,-0.032383,-0.042167,0.010517
0,1.389305,2.817117,-9.462282,-0.028991,-0.033387,-0.002068
0,1.425241,2.839654,-9.427156,-0.020834,-0.00535,-0.008428
0,1.428268,2.922826,-9.408503,-0.015664,0.020183,-0.007857
0,1.372726,2.942938,-9.308997,-0.02245,0.026327,-0.010709
0,1.369925,2.972541,-9.272127,-0.047776,0.015426,-0.007837
0,1.352864,2.98073,-9.229592,-0.073724,-0.011368,-0.011145
0,1.321146,2.97216,-9.229366,-0.078069,-0.030894,-0.011805
0,1.286215,3.016382,-9.27911,-0.058954,-0.028325,-0.009151
0,1.226017,3.051571,-9.273963,-0.043397,-0.014055,0.006809
0,1.244795,3.06535,-9.25534,-0.030569,-0.00148,0.017942
0,1.210834,3.05971,-9.231077,-0.029651,0.025607,0.02163
0,1.246649,3.084867,-9.12204,-0.031117,0.043067,0.022185
0,1.306642,3.100042,-9.078516,-0.024863,0.022127,0.033936
0,1.299131,3.100159,-9.109984,-0.020772,-0.014995,0.049195
0,1.324135,3.044984,-9.172994,-0.02995,-0.044734,0.051072
0,1.337224,2.995302,-9.31588,-0.040451,-0.054812,0.046722
0,1.350342,3.004468,-9.402907,-0.038546,-0.039189,0.040231
0,1.36355,3.055429,-9.443985,-0.041246,-0.01136,0.040468
0,1.360685,3.020237,-9.415322,-0.037305,0.02098,0.042628
0,1.365879,3.017787,-9.365918,-0.038549,0.041175,0.043986
0,1.365339,3.024254,-9.29095,-0.042646,0.048477,0.038431
0,1.365176,3.037369,-9.26321,-0.046152,0.048389,0.037539
0,1.376102,2.998508,-9.153749,-0.04963,0.045594,0.031298
0,1.342973,3.036601,-9.08268,-0.051256,0.031667,0.018835
0,1.37332,3.100558,-9.032223,-0.046452,0.01916,0.022256
0,1.361736,3.128198,-9.027317,-0.035487,0.010586,0.029195
0,1.370707,3.109089,-8.956644,-0.011152,0.009167,0.027486
0,1.377711,3.14115,-8.936097,0.014779,0.00248,0.042385
0,1.362226,3.144473,-8.944406,0.037494,-0.012713,0.050498
0,1.40735,3.097376,-9.040237,0.048221,-0.03387,0.054947
0,1.383062,3.006885,-9.126449,0.05567,-0.036407,0.042231
0,1.417753,3.079031,-9.19089,0.054422,-0.029262,0.028994
0,1.40348,3.055222,-9.23578,0.038091,-0.025699,0.022154
0,1.444995,3.109385,-9.229639,0.022169,-0.025631,0.007998
0,1.4785,3.180221,-9.245317,0.008049,-0.040122,0.011746
0,1.507313,3.177385,-9.327019,0.006849,-0.053828,0.012444
0,1.502359,3.187892,-9.423366,0.021403,-0.042354,0.008924
0,1.475056,3.206544,-9.454393,0.030518,-0.024716,0.012165
0,1.471061,3.186409,-9.466032,0.027092,-0.008661,0.016493
0,1.475656,3.026755,-9.367001,0.040707,-0.006944,-0.00746
0,1.452728,3.118171,-9.332534,0.052281,-0.021411,-0.032492
0,1.41085,3.225013,-9.352333,0.006179,-0.034754,-0.037283
0,1.446358,3.268981,-9.355036,-0.040787,-0.045491,-0.018432
0,1.398714,3.169219,-9.359419,-0.056858,-0.041728,-0.007524
0,1.386839,3.126058,-9.388434,-0.046656,-0.020728,-0.014258
0,1.397705,3.149014,-9.344471,-0.030572,0.009441,-0.024515
0,1.382585,3.21149,-9.246976,-0.023972,0.022403,-0.021296
0,1.364295,3.198977,-9.215611,-0.025046,0.006994,-0.010828
0,1.336618,3.137328,-9.21501,-0.030711,-0.011479,-0.006018
0,1.307072,3.082557,-9.261934,-0.036302,-0.025525,-0.010207
0,1.325688,3.048943,-9.241685,-0.041901,-0.011908,-0.017232
0,1.322328,3.102373,-9.241722,-0.049112,0.00391,-0.031476
0,1.321877,3.101981,-9.192377,-0.045161,0.007231,-0.026832
0,1.323927,3.116838,-9.133188,-0.031635,-0.002437,-0.015878
0,1.303079,3.110558,-9.149673,-0.019202,-0.015102,-0.009704
0,1.302343,3.064796,-9.147752,-0.012987,-0.025924,-0.011063
0,1.284291,3.090056,-9.144516,-0.014756,-0.032235,-0.015039
0,1.27247,3.107413,-9.166458,-0.023258,-0.038147,-0.017787
0,1.267231,3.116423,-9.213693,-0.018714,-0.042234,-0.008495
0,1.252319,3.116745,-9.246141,-0.01138,-0.043783,-0.001546
0,1.234386,3.036053,-9.297639,-0.012866,-0.043291,0.001002
0,1.195636,3.052149,-9.311701,-0.020653,-0.041453,-0.01153
0,1.213001,3.152051,-9.322337,-0.036685,-0.03689,-0.007747
0,1.223308,3.133094,-9.324598,-0.040292,-0.030231,0.007053
0,1.205902,3.102528,-9.376562,-0.025869,-0.018212,0.015657
0,1.208096,3.113651,-9.318568,0.001136,-0.003666,0.015969
0,1.17792,3.136717,-9.275111,0.010755,0.002549,0.018135
0,1.193776,3.17063,-9.222228,-0.009542,-0.000327,0.016109
0,1.193776,3.17063,-9.222228,-0.009542,-0.000327,0.016109
0,1.175853,3.136529,-9.137642,-0.030613,-0.014631,0.001101
0,1.18996,3.231181,-9.115986,-0.035564,-0.036998,0.006392
0,1.204269,3.186057,-9.15441,-0.021957,-0.042222,0.008309
0,1.191691,3.243749,-9.130429,-0.006578,-0.029061,0.013744
0,1.220991,3.277447,-9.118235,-0.000522,-0.028272,0.031182
0,1.220662,3.229462,-9.117201,-0.005021,-0.036657,0.0371
0,1.267515,3.215315,-9.144032,-0.015451,-0.048459,0.042512
0,1.279502,3.215891,-9.184726,-0.015064,-0.057768,0.039181
0,1.29912,3.159669,-9.249786,-0.005177,-0.065825,0.039419
0,1.328259,3.180635,-9.368985,0.00997,-0.06171,0.040494
0,1.347351,3.162851,-9.38889,0.014886,-0.046063,0.048668
0,1.334305,3.089124,-9.383608,-0.000389,-0.030988,0.048097
0,1.353826,3.057244,-9.412591,-0.013379,-0.01931,0.036051
0,1.344646,3.044087,-9.349692,-0.016517,-0.000465,0.014412
0,1.361581,3.144474,-9.287126,-0.023695,0.001169,0.002927
0,1.323548,3.186553,-9.264185,-0.027764,-0.009339,0.001903
0,1.30578,3.190806,-9.222593,-0.036884,-0.017192,0.000372
0,1.33508,3.235677,-9.256226,-0.045186,-0.016767,-0.003369
0,1.294085,3.215392,-9.241864,-0.036204,-0.022389,-0.001786
0,1.238554,3.224248,-9.271725,-0.027192,-0.015912,-0.000648
0,1.205649,3.187266,-9.235869,-0.02752,-0.011527,-0.000471
0,1.202149,3.174789,-9.244975,-0.039418,-0.001345,0.001263
0,1.230037,3.17398,-9.203987,-0.048987,0.021138,-0.010723
0,1.22563,3.221981,-9.082736,-0.042455,0.038582,-0.011845
0,1.26701,3.284933,-9.000376,-0.020976,0.026504,-0.000665
0,1.29802,3.303275,-8.997529,-0.002744,0.002796,0.013072
0,1.305059,3.26004,-9.116846,0.011239,-0.021152,0.017376
0,1.318875,3.152379,-9.213921,0.023005,-0.035382,0.009875
0,1.307617,3.171657,-9.284569,0.021609,-0.026792,0.001669
0,1.265271,3.151724,-9.319918,0.008153,-0.024165,-0.010128
